index,transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,is_anomalie,annee,mois,trimestre,semaine-jour,montant_eur_verifie,categorie_risque,total_credit,total_debit,solde_net,nb_transaction,montant_moyen,nb_produit,taux_rejet
1284,TXN000121,CLI0064,2023-10-06 03:29:00,-158.72,EUR,1.0,-158.72,Paiement CB,Credit Auto,Lille-Grand-Place,Debit,Complete,645.0,Premium,17505.28,False,2023,10,4,4,-158.72,Meduim,6827.18,-11352.41,18179.59,16,-282.83,6,4.21
1285,TXN001305,CLI0121,2023-05-15 20:44:00,240.85,USD,1.08,223.01,Virement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,818.0,Premium,17324.69,False,2023,5,2,0,223.01,Low,14722.8,-9628.19,24350.99,15,339.64,7,5.57
1286,TXN001234,CLI0125,2023-02-14 20:12:00,7670.26,EUR,1.0,7670.26,Virement international,Livret A,Lille-Grand-Place,Credit,Complete,810.0,Premium,3122.09,True,2023,2,1,1,7670.26,Low,15705.56,-4999.39,20704.95,15,713.74,6,4.21
1287,TXN000556,CLI0134,2024-03-19 12:44:00,-1792.14,EUR,1.0,-1792.14,Prelevement,Credit Immobilier,Nice-Massena,Debit,Complete,645.0,Standard,48762.85,False,2024,3,1,1,-1792.14,Meduim,3761.62,-12102.21,15863.83,11,-758.24,6,7.63
1288,TXN000290,CLI0135,2023-11-24 16:33:00,350.36,MAD,10.85,32.29,Retrait DAB,Compte Epargne,Nantes-Commerce,Credit,Complete,593.0,Standard,12503.99,False,2023,11,4,4,32.29,Meduim,5754.85,-19486.12,25240.97,17,-807.72,8,8.5
1289,TXN000428,CLI0138,2024-07-13 14:52:00,2639.41,EUR,1.0,2639.41,Virement,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,749.0,Premium,19841.0,False,2024,7,3,5,2639.41,Low,13507.36,-7821.83,21329.19,14,406.11,8,4.59
1290,TXN001374,CLI0106,2022-09-13 22:26:00,142.4,EUR,1.0,142.4,Paiement CB,Compte Courant,Nantes-Commerce,Credit,Rejete,652.0,Standard,20336.69,False,2022,9,3,1,142.4,Meduim,8443.8,-12556.27,21000.07,16,-257.03,8,8.5
1291,TXN000122,CLI0071,2024-02-17 12:52:00,185.66,EUR,1.0,185.66,Paiement CB,Credit Immobilier,Paris-Centre,Credit,Complete,797.0,Premium,14452.75,False,2024,2,1,5,185.66,Low,12861.34,-6949.73,19811.07,17,347.74,7,6.58
1292,TXN000657,CLI0129,2022-10-19 11:34:00,492.95,USD,1.08,456.44,Retrait DAB,Compte Epargne,Paris-Centre,Credit,Rejete,573.0,Risque,27802.1,False,2022,10,4,2,456.44,High,9067.51,-24536.95,33604.46,21,-736.64,8,6.58
1293,TXN001426,CLI0007,2023-10-06 03:29:00,1671.73,EUR,1.0,1671.73,Virement,Compte Courant,Nantes-Commerce,Credit,Complete,635.0,Standard,18926.83,False,2023,10,4,4,1671.73,Meduim,3093.12,-12818.24,15911.36,15,-648.34,7,8.5
1294,TXN000152,CLI0038,2024-05-05 09:09:00,-628.77,EUR,1.0,-628.77,Virement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,516.0,Risque,32764.94,False,2024,5,2,6,-628.77,High,20116.73,-4866.39,24983.12,15,1016.69,6,4.59
1295,TXN001582,CLI0102,2023-10-06 03:29:00,618.85,EUR,1.0,618.85,Virement international,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,677.0,Standard,9418.23,False,2023,10,4,4,618.85,Meduim,9016.69,-2810.04,11826.73,9,689.63,6,5.57
1296,TXN001137,CLI0071,2022-08-29 16:19:00,4289.08,EUR,1.0,4289.08,Virement international,Credit Auto,Paris-Centre,Credit,Complete,797.0,Premium,21969.77,False,2022,8,3,0,4289.08,Low,12861.34,-6949.73,19811.07,17,347.74,7,6.58
1297,TXN001511,CLI0147,2023-06-04 18:51:00,-7634.0,EUR,1.0,-7634.0,Virement international,Livret A,Nice-Massena,Debit,Complete,812.0,Premium,22396.65,True,2023,6,2,6,-7634.0,Low,7169.86,-11937.89,19107.75,11,-433.46,7,7.63
1298,TXN000131,CLI0083,2024-02-25 07:28:00,381.8,EUR,1.0,381.8,Retrait DAB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,28686.58,False,2024,2,1,6,381.8,Meduim,15969.15,-6184.94,22154.09,18,543.57,7,4.01
1299,TXN000851,CLI0085,2023-10-06 03:29:00,-2236.79,EUR,1.0,-2236.79,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,390.0,Risque,7871.48,True,2023,10,4,4,-2236.79,High,9618.88,-21210.13,30829.01,16,-724.45,8,6.81
1300,TXN000134,CLI0121,2022-06-17 16:28:00,-273.52,USD,1.08,-253.26,Retrait DAB,Livret A,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,27427.7,False,2022,6,2,4,-253.26,Low,14722.8,-9628.19,24350.99,15,339.64,7,5.57
1301,TXN000001,CLI0023,2023-05-15 14:36:00,-312.96,CHF,0.97,-322.64,Paiement CB,Compte Courant,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,16318.21,False,2023,5,2,0,-322.64,Meduim,12190.32,-19683.89,31874.21,14,-535.26,6,5.57
1302,TXN001494,CLI0036,2024-11-10 10:47:00,-2684.85,USD,1.08,-2485.97,Interets,PEA,Marseille-Vieux-Port,Debit,Complete,572.0,Risque,21156.03,False,2024,11,4,6,-2485.97,High,9138.56,-9901.09,19039.65,18,-42.36,8,5.57
1303,TXN001643,CLI0069,2022-01-02 02:42:00,-448.94,USD,1.08,-415.69,Prelevement,PEA,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,45014.88,False,2022,1,1,6,-415.69,Meduim,7759.33,-18995.03,26754.36,19,-591.35,8,5.57
1304,TXN001583,CLI0045,2024-07-14 13:56:00,1461.18,EUR,1.0,1461.18,Depot especes,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,704.0,Standard,38214.06,False,2024,7,3,6,1461.18,Low,6754.81,-17480.49,24235.3,17,-630.92,7,4.59
1305,TXN000700,CLI0091,2024-05-21 21:48:00,3346.28,EUR,1.0,3346.28,Virement international,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,Risque,1259.67,False,2024,5,2,1,3346.28,High,312342.18,-9792.0,322134.18,15,20170.01,7,8.5
1306,TXN001430,CLI0105,2022-11-19 06:38:00,-308.94,EUR,1.0,-308.94,Retrait DAB,Credit Consommation,Nice-Massena,Debit,Complete,634.0,Standard,16826.04,False,2022,11,4,5,-308.94,Meduim,4421.19,-99755.29,104176.48,16,-5958.38,8,7.63
1307,TXN001400,CLI0014,2024-12-28 03:35:00,250.07,USD,1.08,231.55,Retrait DAB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,673.0,Standard,9071.65,False,2024,12,4,5,231.55,Meduim,1428.51,86901.43,-85472.92,12,7360.83,5,5.57
1308,TXN001096,CLI0052,2023-06-09 09:53:00,-199.27,USD,1.08,-184.51,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,28042.62,False,2023,6,2,4,-184.51,Low,8065.92,-9865.44,17931.36,13,-138.42,6,4.59
1309,TXN001768,CLI0041,2023-07-03 05:28:00,-7386.0,EUR,1.0,-7386.0,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,643.0,Standard,17998.77,True,2023,7,3,0,-7386.0,Meduim,8137.39,-9671.61,17809.0,14,-109.59,7,4.59
1310,TXN000323,CLI0065,2022-04-22 17:29:00,-329.44,EUR,1.0,-329.44,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,9951.14,False,2022,4,2,4,-329.44,Meduim,16671.65,-13262.02,29933.67,19,179.45,8,4.59
1311,TXN000002,CLI0125,2023-06-14 10:17:00,442.55,EUR,1.0,442.55,Retrait DAB,Assurance Vie,Lille-Grand-Place,Credit,Complete,810.0,Premium,25879.7,False,2023,6,2,2,442.55,Low,15705.56,-4999.39,20704.95,15,713.74,6,4.21
1312,TXN001392,CLI0056,2022-07-24 02:32:00,1769.49,CHF,0.97,1824.22,Remboursement credit,Assurance Vie,Toulouse-Capitole,Credit,Complete,384.0,Risque,34849.32,True,2022,7,3,6,1824.22,High,8308.11,-7283.38,15591.49,9,113.86,5,6.81
1313,TXN000957,CLI0074,2024-11-28 08:10:00,-2882.9,EUR,1.0,-2882.9,Interets,Credit Consommation,Nantes-Commerce,Debit,Complete,633.0,Standard,857.65,False,2024,11,4,3,-2882.9,Meduim,10429.96,-16936.46,27366.42,15,-433.77,7,8.5
1314,TXN001894,CLI0144,2023-11-11 03:35:00,-392.78,EUR,1.0,-392.78,Depot especes,Livret A,Bordeaux-Meriadeck,Debit,Complete,361.0,Standard,39336.46,True,2023,11,4,5,-392.78,High,9278.85,-16489.62,25768.47,16,-450.67,8,4.59
1315,TXN000184,CLI0035,2023-09-18 03:11:00,-3111.79,EUR,1.0,-3111.79,Virement international,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,6979.58,False,2023,9,3,0,-3111.79,Meduim,8105.85,-11146.26,19252.11,13,-233.88,7,4.01
1316,TXN001242,CLI0030,2022-04-26 20:43:00,-287.69,EUR,1.0,-287.69,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,2204.58,True,2022,4,2,1,-287.69,High,7049.03,-17196.73,24245.76,13,-780.59,6,4.01
1317,TXN001443,CLI0058,2023-10-06 03:29:00,288.73,USD,1.08,267.34,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,704.0,Standard,1245.74,False,2023,10,4,4,267.34,Low,4844.17,-11709.95,16554.12,10,-686.58,6,5.57
1318,TXN000307,CLI0098,2023-10-03 17:03:00,-88.25,EUR,1.0,-88.25,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,580.0,Standard,45583.17,False,2023,10,4,1,-88.25,Meduim,6008.43,-19012.05,25020.48,15,-866.91,8,4.59
1319,TXN000730,CLI0093,2023-10-06 03:29:00,1540.61,EUR,1.0,1540.61,Remboursement credit,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,645.0,Premium,39698.57,False,2023,10,4,4,1540.61,Meduim,10714.33,-23021.86,33736.19,20,-615.38,8,5.57
1320,TXN001010,CLI0018,2023-01-20 06:44:00,-326.85,EUR,1.0,-326.85,Virement,Livret A,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,23487.84,True,2023,1,1,4,-326.85,High,152.81,-8785.4,8938.21,11,-784.78,8,4.59
1321,TXN000550,CLI0072,2024-10-22 23:39:00,2086.22,EUR,1.0,2086.22,Virement international,Livret A,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,38185.88,False,2024,10,4,1,2086.22,Meduim,16860.41,-13998.93,30859.34,16,178.84,7,5.57
1322,TXN001338,CLI0135,2023-08-06 04:04:00,1413.89,GBP,0.86,1644.06,Prelevement,Credit Immobilier,Nantes-Commerce,Credit,Complete,593.0,Standard,35027.14,False,2023,8,3,6,1644.06,Meduim,5754.85,-19486.12,25240.97,17,-807.72,8,8.5
1323,TXN000970,CLI0130,2024-09-18 19:14:00,-1374.46,CHF,0.97,-1416.97,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Debit,En attente,586.0,Standard,12322.7,False,2024,9,3,2,-1416.97,Meduim,2634.41,-213557.93,216192.34,14,-15065.97,8,4.01
1324,TXN001061,CLI0089,2024-12-20 11:19:00,-910.88,EUR,1.0,-910.88,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,31280.65,False,2024,12,4,4,-910.88,Meduim,152819.33,-7980.85,160800.18,10,14483.85,6,4.59
1325,TXN000111,CLI0091,2024-10-10 19:56:00,150000.0,EUR,1.0,2536.41,Virement,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,Risque,42373.9,True,2024,10,4,3,150000.0,High,312342.18,-9792.0,322134.18,15,20170.01,7,8.5
1326,TXN001496,CLI0110,2022-01-13 01:02:00,-1416.36,EUR,1.0,-1416.36,Virement international,Credit Consommation,Toulouse-Capitole,Debit,Complete,629.0,Standard,43932.55,False,2022,1,1,3,-1416.36,Meduim,6110.28,-9263.51,15373.79,13,-242.56,5,6.81
1327,TXN000889,CLI0127,2024-07-19 15:54:00,1941.24,EUR,1.0,1941.24,Virement,PEA,Bordeaux-Meriadeck,Credit,En attente,691.0,Standard,5226.91,False,2024,7,3,4,1941.24,Meduim,17710.06,-15240.95,32951.01,20,123.46,8,4.59
1328,TXN001765,CLI0050,2023-02-05 06:18:00,-918.56,USD,1.08,-850.52,Virement,Compte Courant,Lyon-Part-Dieu,Debit,Complete,666.0,Standard,42046.83,False,2023,2,1,6,-850.52,Meduim,7763.88,-7618.88,15382.76,12,12.08,7,4.01
1329,TXN000916,CLI0091,2024-03-02 13:25:00,-484.12,GBP,0.86,-562.93,Retrait DAB,Assurance Vie,Nantes-Commerce,Debit,En attente,442.0,Risque,29892.24,False,2024,3,1,5,-562.93,High,312342.18,-9792.0,322134.18,15,20170.01,7,8.5
1330,TXN001798,CLI0147,2022-06-04 16:12:00,405.31,EUR,1.0,405.31,Paiement CB,Assurance Vie,Nice-Massena,Credit,Complete,812.0,Premium,23155.96,False,2022,6,2,5,405.31,Low,7169.86,-11937.89,19107.75,11,-433.46,7,7.63
1331,TXN000927,CLI0052,2023-08-16 21:06:00,-2879.32,EUR,1.0,-2879.32,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,34912.87,False,2023,8,3,2,-2879.32,Low,8065.92,-9865.44,17931.36,13,-138.42,6,4.59
1332,TXN000746,CLI0036,2024-12-22 08:44:00,-2266.75,EUR,1.0,-2266.75,Virement,Credit Auto,Marseille-Vieux-Port,Debit,Complete,645.0,Risque,32977.92,False,2024,12,4,6,-2266.75,Meduim,9138.56,-9901.09,19039.65,18,-42.36,8,5.57
1333,TXN000776,CLI0112,2023-05-22 02:17:00,-417.63,EUR,1.0,-417.63,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,32044.86,False,2023,5,2,0,-417.63,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
1334,TXN001452,CLI0015,2023-10-06 03:29:00,271.42,GBP,0.86,315.6,Prelevement,PEA,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,41183.91,False,2023,10,4,4,315.6,Meduim,3752.75,-7055.3,10808.05,11,-300.23,5,4.01
1335,TXN001917,CLI0135,2022-01-20 20:07:00,800.92,GBP,0.86,931.3,Virement international,PEA,Nantes-Commerce,Credit,Complete,593.0,Standard,26552.45,False,2022,1,1,3,931.3,Meduim,5754.85,-19486.12,25240.97,17,-807.72,8,8.5
1336,TXN000578,CLI0036,2024-10-21 03:33:00,338.82,EUR,1.0,338.82,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,645.0,Risque,4603.41,False,2024,10,4,0,338.82,Meduim,9138.56,-9901.09,19039.65,18,-42.36,8,5.57
1337,TXN001188,CLI0007,2023-05-19 19:33:00,-899.03,EUR,1.0,-899.03,Interets,PEA,Nantes-Commerce,Debit,Complete,635.0,Standard,34269.67,False,2023,5,2,4,-899.03,Meduim,3093.12,-12818.24,15911.36,15,-648.34,7,8.5
1338,TXN000264,CLI0056,2024-12-02 19:25:00,-1774.24,EUR,1.0,-1774.24,Interets,PEA,Toulouse-Capitole,Debit,Complete,384.0,Risque,29729.25,True,2024,12,4,0,-1774.24,High,8308.11,-7283.38,15591.49,9,113.86,5,6.81
1339,TXN001256,CLI0128,2023-10-06 03:29:00,-1751.44,GBP,0.86,-2036.56,Remboursement credit,Livret A,Marseille-Vieux-Port,Debit,Rejete,683.0,Standard,43831.15,False,2023,10,4,4,-2036.56,Meduim,19109.1,-18387.97,37497.07,17,42.42,5,5.57
1340,TXN000303,CLI0083,2024-09-10 18:36:00,2830.89,USD,1.08,2621.19,Prelevement,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,21177.08,False,2024,9,3,1,2621.19,Meduim,15969.15,-6184.94,22154.09,18,543.57,7,4.01
1341,TXN000928,CLI0028,2024-05-20 04:01:00,-886.1,EUR,1.0,-886.1,Interets,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,645.0,Standard,15207.8,False,2024,5,2,0,-886.1,Meduim,8268.69,-13421.15,21689.84,13,-396.34,6,4.01
1342,TXN001200,CLI0022,2022-04-19 10:54:00,315.34,EUR,1.0,315.34,Virement,PEA,Toulouse-Capitole,Credit,Complete,787.0,Premium,7615.09,False,2022,4,2,1,315.34,Low,16507.35,-207707.82,224215.17,16,-11950.03,8,6.81
1343,TXN001561,CLI0108,2024-02-10 12:34:00,-139.35,GBP,0.86,-162.03,Paiement CB,Compte Epargne,Paris-Centre,Debit,Complete,375.0,Risque,22707.68,True,2024,2,1,5,-162.03,High,5511.89,-11388.69,16900.58,10,-587.68,5,6.58
1344,TXN001450,CLI0069,2023-05-08 18:50:00,2330.78,EUR,1.0,2330.78,Remboursement credit,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,2124.05,False,2023,5,2,0,2330.78,Meduim,7759.33,-18995.03,26754.36,19,-591.35,8,5.57
1345,TXN000072,CLI0100,2022-04-18 20:41:00,-1037.22,USD,1.08,-960.39,Remboursement credit,Compte Epargne,Lille-Grand-Place,Debit,Complete,656.0,Standard,36214.31,False,2022,4,2,0,-960.39,Meduim,14840.39,-17422.73,32263.12,21,-122.97,7,4.21
1346,TXN001193,CLI0100,2024-01-24 23:01:00,-227.23,CHF,0.97,-234.26,Paiement CB,Compte Courant,Lille-Grand-Place,Debit,Complete,656.0,Standard,35563.22,False,2024,1,1,2,-234.26,Meduim,14840.39,-17422.73,32263.12,21,-122.97,7,4.21
1347,TXN000456,CLI0013,2022-06-26 13:25:00,578.0,EUR,1.0,578.0,Prelevement,Credit Auto,Toulouse-Capitole,Credit,Complete,351.0,Risque,15690.79,True,2022,6,2,6,578.0,High,15918.42,-13817.11,29735.53,16,131.33,8,6.81
1348,TXN000090,CLI0140,2023-01-27 09:22:00,-2593.31,EUR,1.0,-2593.31,Interets,PEA,Marseille-Vieux-Port,Debit,Complete,609.0,Standard,39987.19,False,2023,1,1,4,-2593.31,Meduim,6105.94,-7761.65,13867.59,11,-150.52,6,5.57
1349,TXN000118,CLI0044,2023-05-12 01:36:00,-2847.21,EUR,1.0,-2847.21,Remboursement credit,Compte Courant,Lyon-Part-Dieu,Debit,Complete,469.0,Risque,20997.14,False,2023,5,2,4,-2847.21,High,12962.53,-11554.16,24516.69,14,100.6,6,4.01
1350,TXN000322,CLI0138,2023-12-06 06:26:00,2721.6,EUR,1.0,2721.6,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,749.0,Premium,11117.32,False,2023,12,4,2,2721.6,Low,13507.36,-7821.83,21329.19,14,406.11,8,4.59
1351,TXN001808,CLI0053,2022-09-09 01:14:00,-850.58,EUR,1.0,-850.58,Remboursement credit,Assurance Vie,Paris-Centre,Debit,Complete,645.0,Standard,29805.77,False,2022,9,3,4,-850.58,Meduim,11118.26,-7358.22,18476.48,15,250.67,7,6.58
1352,TXN001631,CLI0023,2023-10-06 03:29:00,128.96,EUR,1.0,128.96,Paiement CB,Credit Auto,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,27811.11,False,2023,10,4,4,128.96,Meduim,12190.32,-19683.89,31874.21,14,-535.26,6,5.57
1353,TXN000460,CLI0148,2024-04-10 22:50:00,365.59,EUR,1.0,365.59,Depot especes,Livret A,Lille-Grand-Place,Credit,Complete,713.0,Standard,26684.0,False,2024,4,2,2,365.59,Low,5170.94,-14337.81,19508.75,18,-509.27,8,4.21
1354,TXN001544,CLI0018,2024-09-21 21:29:00,-416.75,EUR,1.0,-416.75,Prelevement,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,13208.44,True,2024,9,3,5,-416.75,High,152.81,-8785.4,8938.21,11,-784.78,8,4.59
1355,TXN000242,CLI0127,2024-02-08 03:53:00,1464.49,EUR,1.0,1464.49,Remboursement credit,Credit Consommation,Nice-Massena,Credit,Complete,691.0,Standard,3778.1,False,2024,2,1,3,1464.49,Meduim,17710.06,-15240.95,32951.01,20,123.46,8,7.63
1356,TXN000699,CLI0107,2022-03-03 11:08:00,-297.2,EUR,1.0,-297.2,Retrait DAB,Compte Courant,Lille-Grand-Place,Debit,Complete,645.0,Risque,32976.52,False,2022,3,1,3,-297.2,Meduim,3714.37,-7328.92,11043.29,10,-361.46,7,4.21
1357,TXN000842,CLI0119,2022-07-11 22:14:00,2658.99,CHF,0.97,2741.23,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,793.0,Premium,8136.25,False,2022,7,3,0,2741.23,Low,16229.19,-9896.6,26125.79,17,372.51,6,4.59
1358,TXN001994,CLI0012,2022-05-23 15:20:00,-432.01,GBP,0.86,-502.34,Paiement CB,Credit Auto,Lille-Grand-Place,Debit,Complete,778.0,Premium,4418.48,False,2022,5,2,0,-502.34,Low,11103.97,-7727.22,18831.19,11,306.98,5,4.21
1359,TXN000703,CLI0142,2024-09-27 00:11:00,637.05,EUR,1.0,637.05,Depot especes,Compte Epargne,Toulouse-Capitole,Credit,Complete,676.0,Standard,11728.67,False,2024,9,3,4,637.05,Meduim,12751.54,-18286.75,31038.29,16,-345.95,7,6.81
1360,TXN001692,CLI0068,2022-11-19 13:52:00,75.85,EUR,1.0,75.85,Retrait DAB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,645.0,Standard,40498.7,False,2022,11,4,5,75.85,Meduim,22800.34,-10049.36,32849.7,16,796.94,6,4.01
1361,TXN000585,CLI0021,2024-04-25 10:45:00,1295.98,EUR,1.0,1295.98,Interets,Livret A,Marseille-Vieux-Port,Credit,Complete,697.0,Standard,34954.26,False,2024,4,2,3,1295.98,Meduim,11273.88,-2628.77,13902.65,11,785.92,5,5.57
1362,TXN000980,CLI0060,2023-02-28 17:53:00,-264.18,EUR,1.0,-264.18,Paiement CB,Compte Courant,Marseille-Vieux-Port,Debit,Rejete,842.0,Premium,27037.5,False,2023,2,1,1,-264.18,Low,18004.8,-3594.34,21599.14,12,1200.87,7,5.57
1363,TXN000693,CLI0150,2023-11-20 13:28:00,-1429.28,EUR,1.0,-1429.28,Virement,Credit Auto,Nantes-Commerce,Debit,Complete,645.0,Standard,19180.31,False,2023,11,4,0,-1429.28,Meduim,5070.68,-4823.72,9894.4,10,24.7,6,8.5
1364,TXN000271,CLI0031,2024-04-26 01:55:00,-2570.01,EUR,1.0,-2570.01,Remboursement credit,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,559.0,Risque,49360.86,False,2024,4,2,4,-2570.01,High,7746.9,-99858.46,107605.36,16,-5756.97,8,4.59
1365,TXN001136,CLI0058,2024-04-02 03:46:00,375.03,EUR,1.0,375.03,Paiement CB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,7206.18,False,2024,4,2,1,375.03,Meduim,4844.17,-11709.95,16554.12,10,-686.58,6,5.57
1366,TXN000596,CLI0012,2024-02-20 09:25:00,-2030.22,EUR,1.0,-2030.22,Virement,Compte Courant,Lille-Grand-Place,Debit,Complete,778.0,Premium,13088.55,False,2024,2,1,1,-2030.22,Low,11103.97,-7727.22,18831.19,11,306.98,5,4.21
1367,TXN000786,CLI0136,2022-12-12 21:59:00,-2651.7,EUR,1.0,-2651.7,Virement,Credit Consommation,Paris-Centre,Debit,Complete,590.0,Standard,18415.84,False,2022,12,4,0,-2651.7,Meduim,1823.68,-16951.52,18775.2,11,-1375.26,7,6.58
1368,TXN001251,CLI0074,2022-08-08 00:54:00,-34.98,EUR,1.0,-34.98,Retrait DAB,Compte Courant,Nantes-Commerce,Debit,En attente,633.0,Standard,46514.96,False,2022,8,3,0,-34.98,Meduim,10429.96,-16936.46,27366.42,15,-433.77,7,8.5
1369,TXN000497,CLI0037,2024-08-23 19:02:00,765.91,USD,1.08,709.18,Interets,Compte Courant,Lille-Grand-Place,Credit,Complete,622.0,Standard,2592.9,False,2024,8,3,4,709.18,Meduim,9013.98,-10260.38,19274.36,12,-103.87,6,4.21
1370,TXN000221,CLI0112,2023-06-19 10:59:00,2412.41,EUR,1.0,2412.41,Depot especes,PEA,Marseille-Vieux-Port,Credit,Complete,636.0,Standard,13670.6,False,2023,6,2,0,2412.41,Meduim,16113.35,-12876.28,28989.63,17,190.42,7,5.57
1371,TXN001731,CLI0119,2024-05-23 09:15:00,2962.97,USD,1.08,2743.49,Remboursement credit,Assurance Vie,Bordeaux-Meriadeck,Credit,En attente,793.0,Premium,31076.17,False,2024,5,2,3,2743.49,Low,16229.19,-9896.6,26125.79,17,372.51,6,4.59
1372,TXN001220,CLI0021,2022-06-30 10:37:00,2325.59,EUR,1.0,2325.59,Interets,Livret A,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,36384.73,False,2022,6,2,3,2325.59,Meduim,11273.88,-2628.77,13902.65,11,785.92,5,5.57
1373,TXN001361,CLI0124,2023-04-10 21:59:00,-2743.0,MAD,10.85,-252.81,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,585.0,Standard,32162.12,False,2023,4,2,0,-252.81,Meduim,11477.03,-15563.17,27040.2,12,-340.51,5,6.81
1374,TXN000878,CLI0084,2022-09-17 08:17:00,1470.65,EUR,1.0,1470.65,Depot especes,PEA,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,32631.03,False,2022,9,3,5,1470.65,Meduim,-195108.71,-9431.16,-185677.55,12,-17044.99,7,5.57
1375,TXN000921,CLI0033,2024-08-05 16:29:00,-2525.63,USD,1.08,-2338.55,Remboursement credit,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,584.0,Standard,32529.01,False,2024,8,3,0,-2338.55,Meduim,4074.25,-11833.89,15908.14,10,-775.96,4,4.01
1376,TXN001481,CLI0076,2022-09-30 21:34:00,150000.0,EUR,1.0,2231.11,Depot especes,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,645.0,Risque,11187.64,True,2022,9,3,4,150000.0,Meduim,161121.94,-17434.5,178556.44,16,8980.46,8,4.01
1377,TXN000985,CLI0010,2024-02-10 07:43:00,-627.25,EUR,1.0,-627.25,Virement,Credit Auto,Lyon-Part-Dieu,Debit,Complete,816.0,Premium,36704.68,False,2024,2,1,5,-627.25,Low,3159.33,-9764.84,12924.17,9,-733.95,6,4.01
1378,TXN001878,CLI0013,2024-12-19 06:25:00,1843.39,EUR,1.0,1843.39,Remboursement credit,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Risque,39292.61,True,2024,12,4,3,1843.39,High,15918.42,-13817.11,29735.53,16,131.33,8,6.81
1379,TXN001674,CLI0019,2022-07-03 13:43:00,2656.21,USD,1.08,2459.45,Virement,Livret A,Lille-Grand-Place,Credit,Complete,505.0,Risque,18968.19,False,2022,7,3,6,2459.45,High,28325.76,-537.29,28863.05,9,3087.61,5,4.21
1380,TXN001162,CLI0081,2023-10-06 03:29:00,-1107.13,MAD,10.85,-102.04,Virement,Livret A,Toulouse-Capitole,Debit,Complete,617.0,Standard,26535.62,False,2023,10,4,4,-102.04,Meduim,12105.54,-17979.42,30084.96,14,-419.56,7,6.81
1381,TXN000313,CLI0003,2024-07-01 07:57:00,1944.68,USD,1.08,1800.63,Prelevement,Credit Consommation,Lyon-Part-Dieu,Credit,Rejete,587.0,Standard,34159.31,False,2024,7,3,0,1800.63,Meduim,5172.85,-15284.6,20457.45,13,-777.83,7,4.01
